Date         PM25    PBLH     PBLHm    T2         SPD     RAIN
2018110300  125.0346 308.7367  29.7180 282.2773   3.8454   0.0225
2018110400   45.3041 446.7511  26.6225 278.5278   4.9346   0.1660
2018110500   33.5897 341.9342 157.6313 276.9290   2.3695   0.2000
2018110600   37.0207 313.5549 180.7343 277.6220   2.2443   0.1800
2018110700   50.2124 346.9864  58.0626 278.7430   2.5813   0.1604
2018110800   60.7670 353.5336  31.9913 278.5752   2.9062   0.1419
2018110900   45.4125 345.3642  28.5896 279.8667   3.5809   0.1263
2018111000   42.1835 363.7164  41.9588 281.6968   2.4241   0.1257
2018111100   58.8367 350.2469  14.4146 278.4487   3.0512   0.1063
2018111200   93.7755 281.9631  67.4531 278.4772   2.8535   0.1057
2018111300  155.4235 266.5616 133.4676 279.6711   2.8008   0.1054
2018111400  145.0733 465.5559  49.4607 281.0806   4.3805   0.1224
2018111500   27.5181 596.4839   1.9925 273.8096   5.4254   0.1156
2018111600   23.5440 496.2485  42.2958 273.4553   3.1703   0.0765
2018111700   45.5688 513.8016   2.9372 275.5933   3.6176   0.0668
2018111800   34.7238 577.4030   3.4911 274.8755   3.8936   0.0585
2018111900   73.9119 364.7576  82.1118 271.6367   3.5662   0.0523
2018112000   50.5379 503.2195  50.0634 274.8104   3.9918   0.0484
2018112100   29.1394 695.7006  16.7590 272.1422   3.9787   0.0426
2018112200   41.8950 553.6899  63.1361 273.0379   3.0512   0.0381
2018112300   73.8705 259.5768  47.7810 274.1692   3.1691   0.0342
2018112400   73.2392 309.4364  14.7897 277.5239   4.2352   0.0304
2018112500   95.5581 310.1544  45.9736 277.6560   3.4079   0.0272
2018112600   68.9871 558.2889  13.3542 275.6893   5.0772   0.0240
2018112700   43.8707 527.2065  36.9121 272.6263   3.8202   0.0209
2018112800   60.8293 272.9234  47.8791 273.8891   3.4309   0.0188
2018112900   57.9131 303.0499  52.8795 272.9717   3.0748   0.0184
2018113000   72.2056 244.1956  85.9242 275.7950   3.4097   0.0237
