Date         PM25    PBLH     PBLHm    T2         SPD     RAIN
2017021200   86.2421 408.3949 148.5366 274.2655   3.4197   0.3481
2017021300   77.2411 316.4384 184.3619 274.4707   2.8818   0.3091
2017021400  168.0292 280.7595 151.0075 275.7901   3.2392   0.2804
2017021500  169.1015 417.7774  88.7652 280.0124   4.8744   0.2479
2017021600   34.2147 710.7661  45.4985 271.8671   6.6971   0.3909
2017021700   38.3586 595.9661 146.1913 271.4330   3.3765   0.3230
2017021800   91.8656 541.1655 136.1655 276.4782   3.8810   0.2648
2017021900   35.7663 947.6592  23.1647 274.2007   7.8511   0.2040
2017022000   28.3307 518.7137 144.3040 271.2597   3.7573   0.1640
2017022100   55.9025 438.2592 149.9311 270.5222   3.3108   2.0176
2017022200   39.5450 795.6624  73.8347 272.3543   5.1959   2.3779
2017022300   27.9010 676.0204 106.8175 272.8010   3.8247   1.7290
2017022400   26.0548 704.2986  94.7432 274.9199   4.1276   1.2991
2017022500   26.4400 676.4725  96.2548 275.8141   4.1639   0.9907
2017022600   40.3198 521.3890 173.0677 276.5328   2.8378   0.7994
2017022700   55.0850 639.4933  92.5920 278.7440   4.1717   0.6331
2017022800   27.8239 880.9405  58.5604 277.9666   5.3033   0.4987
2017120100   73.9186 463.8284 115.6339 272.3110   3.7044   0.1279
2017120200  121.6530 393.6206 113.1403 274.1451   3.6054   0.1126
2017120300   26.6677 680.0817  93.2422 270.2766   4.5085   0.0987
2017120400   18.6074 813.1787  65.4054 269.1418   5.0377   0.0858
2017120500   31.5799 605.4797  63.1811 273.4808   4.7851   0.0750
2017120600   32.1040 718.1664  93.5260 273.3944   4.0591   0.0667
2017120700   18.8907 959.4839  56.1324 270.3703   5.6309   0.0599
2017120800   30.2652 511.2726  80.6656 273.6291   4.8698   0.0520
2017120900   40.5535 633.2362  89.7230 274.1667   4.3231   0.0463
2017121000   16.2199 882.4891 110.5055 268.8925   5.5685   0.0400
2017121100   18.1274 723.9581 151.7509 267.3244   3.7032   0.0350
2017121200   32.7095 435.2840 167.2265 267.2498   2.9528   0.0342
2017121300   49.7409 334.0860 239.9066 269.3087   2.2504   0.0434
2017121400   80.1254 368.1138 150.1706 270.3640   3.2248   0.1988
2017121500   21.4738 1003.9721  42.6100 268.1926   6.1196   0.2444
2017121600   18.4642 786.2953  81.0259 267.3608   5.3859   0.2062
2017121700   29.8403 666.0985  59.5388 271.6504   5.0914   0.1754
2017121800   18.2121 779.6564  93.9344 270.0653   5.0318   0.1480
2017121900   35.6628 603.9932  71.0583 271.8873   4.6874   0.1268
2017122000   31.4673 537.8297  94.9526 272.6942   4.2455   0.1103
2017122100   66.1282 314.5752 127.9961 273.8251   3.6135   0.0979
2017122200   40.7777 310.8184 127.9616 273.8590   3.6733   0.0851
2017122300   51.3572 533.1558 103.7332 274.8683   4.1649   0.0754
2017122400   20.5376 719.3213  84.0005 270.1709   5.5885   0.0633
2017122500   39.4048 464.3355 106.7158 271.1864   3.9513   0.0544
2017122600   43.6787 400.4197 157.5044 270.3413   2.9767   0.0492
2017122700   91.1237 218.8719 189.4396 271.6923   2.7501   0.2439
2017122800  120.2750 179.8846 227.7150 272.0871   2.2310   0.3819
2017122900  130.7371 358.3737 213.5149 273.2262   2.7119   0.3952
2017123000   43.0926 778.2339  96.5985 270.5493   4.0888   0.3425
2017123100   46.2579 481.1317 135.4139 270.4274   3.2511   0.2966
