Date      Type   Dir      SF       WF       ZS       ZW       F       Z
2017090100  UD   251.2041   1.3646   4.0095  -1.5938  -1.5909   4.2354  -3.1847
2017090101  UD   240.8348   1.9294   3.4572  -1.5734  -4.1145   3.9592  -5.6879
2017090102  UD   260.3128   0.5228   3.0629  -1.3557  -2.6839   3.1072  -4.0396
2017090103  UD   220.0677   1.5079   1.2683  -1.1120  -4.2024   1.9704  -5.3144
2017090104  A    228.1151   1.9171   2.1378  -1.5919  -6.4858   2.8714  -8.0777
2017090105  UD   235.6533   1.7022   2.4910   0.1028  -2.7445   3.0170  -2.6416
2017090106  UD   235.4349   2.0406   2.9619  -0.3827  -3.8976   3.5968  -4.2803
2017090107  UD   232.2199   2.4476   3.1577   2.8229  -3.1883   3.9952  -0.3655
2017090108  UD   249.2979   2.0244   5.3568   0.2789  -1.7040   5.7265  -1.4251
2017090109  UD   249.0370   1.5276   3.9872  -0.9471  -3.2807   4.2699  -4.2278
2017090110  UD   227.6074   2.6600   2.9138   0.2486  -4.3052   3.9454  -4.0566
2017090111  UD   238.0908   2.1148   3.3963   0.4331  -2.5188   4.0009  -2.0857
2017090112  UD   232.2748   2.7427   3.5454   0.9848  -4.5066   4.4824  -3.5218
2017090113  UD   231.1779   2.4475   3.0416   1.1364  -1.5767   3.9040  -0.4403
2017090114  UD   243.1215   1.2426   2.4515  -0.3848  -3.3668   2.7485  -3.7517
2017090115  UD   218.5867   2.3695   1.8906   1.1872  -5.1626   3.0313  -3.9754
2017090116  UD   246.3687   2.2305   5.0979  -0.6321   0.0554   5.5645  -0.5768
2017090117  UD   242.1982   1.7948   3.4039   2.0324  -2.8915   3.8481  -0.8591
2017090118  UD   244.5366   1.9073   4.0052   0.3797  -2.4935   4.4362  -2.1138
2017090119  UD   223.5563   2.6991   2.5664   0.3192  -5.5098   3.7245  -5.1906
2017090120  UD   216.7893   2.1027   1.5724  -0.3358  -5.5743   2.6256  -5.9100
2017090121  ASW  210.6777   3.3337   1.9777  -1.5780  -5.4546   3.8762  -7.0326
2017090122  UD   226.2949   2.9614   3.0983  -1.1422  -4.4378   4.2859  -5.5800
2017090123  ASW  220.8164   3.3149   2.8630   0.0752  -7.4602   4.3802  -7.3850
2017090200  ASW  231.5906   2.9595   3.7327  -1.1563  -5.9029   4.7635  -7.0592
2017090201  ASW  233.3070   2.6651   3.5764  -1.1258  -7.5559   4.4602  -8.6817
2017090202  ASW  233.1286   2.5731   3.4305  -1.4397  -6.7267   4.2883  -8.1664
2017090203  A    225.1024   3.0000   3.0107  -0.3678  -9.0078   4.2502  -9.3756
2017090204  A    221.8379   3.1114   2.7856  -0.5717  -8.3209   4.1761  -8.8926
2017090205  A    230.8338   2.3757   2.9164  -0.5368  -7.9666   3.7615  -8.5034
