Date      Type   Dir      SF       WF       ZS       ZW       F       Z
2019060100  W    263.2743   0.9653   8.1852   5.2107  -6.2932   8.2419  -1.0826
2019060101  W    270.5619  -0.0698   7.1196   5.6551  -5.2266   7.1199   0.4285
2019060102  W    273.0809  -0.3958   7.3544   5.3755  -6.8570   7.3650  -1.4814
2019060103  W    261.9512   1.0043   7.1021   8.1590  -5.3674   7.1727   2.7916
2019060104  W    268.2699   0.2369   7.8422   6.7827  -5.3976   7.8458   1.3851
2019060105  W    264.9570   0.7256   8.2221   9.5689  -4.4441   8.2541   5.1248
2019060106  W    262.8016   1.1641   9.2170   8.6385  -4.7542   9.2903   3.8843
2019060107  W    260.0648   1.3347   7.6199   9.8006  -4.3429   7.7359   5.4576
2019060108  W    268.3047   0.2746   9.2771  10.2218  -1.5417   9.2812   8.6801
2019060109  W    263.7869   1.1436  10.5049  10.5386  -1.2400  10.5669   9.2986
2019060110  CW   259.6805   1.8231  10.0123  11.0824  -0.2535  10.1770  10.8289
2019060111  CW   262.2088   1.4673  10.7237  11.8278   1.9061  10.8236  13.7340
2019060112  CW   264.3229   1.0397  10.4589  12.5009  -0.4640  10.5104  12.0369
2019060113  CW   256.2397   1.7687   7.2225  13.3227   1.4053   7.4360  14.7280
2019060114  CW   260.6428   1.8577  11.2738  11.1077   1.0141  11.4258  12.1218
2019060115  W    266.8561   0.5720  10.4141  10.1794   0.2399  10.4298  10.4193
2019060116  CW   260.1617   1.6389   9.4505  12.5970   2.2138   9.5916  14.8107
2019060117  CW   265.6193   0.7381   9.6352  13.4533   0.6620   9.6634  14.1153
2019060118  CW   265.4225   0.7584   9.4724  13.2141   1.7736   9.5027  14.9876
2019060119  CW   262.6323   0.9322   7.2093  12.9738   0.1000   7.2693  13.0738
2019060120  CW   263.6617   0.8421   7.5812  11.9994   0.7934   7.6279  12.7928
2019060121  C    268.5969   0.1744   7.1215  12.5336   3.4159   7.1237  15.9495
2019060122  CW   261.2847   1.0030   6.5427  10.9386   0.9564   6.6191  11.8950
2019060123  C    269.0567   0.1162   7.0551  11.9346   4.4726   7.0560  16.4072
2019060200  C    270.2874  -0.0279   5.5573  11.0800   1.6557   5.5573  12.7357
2019060201  C    275.0642  -0.4141   4.6724  12.4210   6.2277   4.6907  18.6487
2019060202  C    269.6551   0.0406   6.7455  10.8232   5.4564   6.7456  16.2797
2019060203  C    277.0172  -0.4373   3.5528   9.3249   2.8515   3.5796  12.1764
2019060204  C    274.7627  -0.4441   5.3307  10.0480   6.4010   5.3492  16.4490
2019060205  C    269.4402   0.0440   4.5013  11.3746   5.6497   4.5016  17.0243
2019060206  C    269.8030   0.0167   4.8648  10.2857   5.0954   4.8648  15.3811
2019060207  C    273.3405  -0.2060   3.5294  10.6708   6.5938   3.5354  17.2646
2019060208  C    271.5945  -0.1620   5.8208  11.6201   7.3581   5.8231  18.9782
2019060209  C    270.4778  -0.0227   2.7220  11.1626  10.8156   2.7221  21.9782
2019060210  C    259.9913   0.6548   3.7102  10.8752   8.6865   3.7675  19.5617
2019060211  C    251.4073   1.4113   4.1953  10.1222  10.3170   4.4263  20.4392
2019060212  C    253.1019   1.1366   3.7413  10.7904   9.2553   3.9101  20.0458
2019060213  C    193.7447   1.0201   0.2495   9.0459   5.2207   1.0502  14.2666
2019060214  C    269.9568   0.0039   5.2112   8.8087   5.8054   5.2112  14.6141
2019060215  C    246.1629   1.3233   2.9951   6.2495   5.4305   3.2744  11.6800
2019060216  C    260.9610   0.5389   3.3873   8.1665   8.2503   3.4299  16.4168
2019060217  C    247.8531   1.1092   2.7253   7.9189   4.8122   2.9424  12.7312
2019060218  C    264.5793   0.2974   3.1336   7.7329   6.3797   3.1477  14.1126
2019060219  C    237.7600   1.2901   2.0455   6.1278   3.0835   2.4183   9.2113
2019060220  C    265.4688   0.3210   4.0504   6.3438   4.4851   4.0631  10.8288
2019060221  C    250.3847   0.7574   2.1251   5.6198   5.6092   2.2560  11.2290
2019060222  C    249.3358   1.2877   3.4144   4.9727   6.1065   3.6491  11.0791
2019060223  C    257.5659   0.6701   3.0392   6.6568   7.0435   3.1122  13.7002
2019060300  C    259.7873   0.5220   2.8973   6.1079   6.2867   2.9440  12.3946
2019060301  C    233.4161   1.1561   1.5576   5.7970   7.4141   1.9398  13.2111
2019060302  C    256.3008   0.6371   2.6137   6.9102   5.0352   2.6902  11.9454
2019060303  C    242.6551   1.2569   2.4305   6.2317   5.2803   2.7362  11.5119
2019060304  C    246.4880   0.4126   0.9483   6.2318   7.6284   1.0342  13.8602
2019060305  C    235.4368   1.5237   2.2117   8.1342   5.7222   2.6858  13.8564
2019060306  C    243.8124   1.1779   2.3952   7.6398   6.4474   2.6692  14.0872
2019060307  C    244.8141   1.5338   3.2616   7.5539   4.8072   3.6042  12.3611
2019060308  C    246.9763   1.4687   3.4561   8.6048   5.7903   3.7552  14.3951
2019060309  C    223.4767   2.3213   2.2010   6.3551   5.5345   3.1988  11.8896
2019060310  C    219.7095   3.4730   2.8843   8.2823   6.1003   4.5145  14.3825
2019060311  C    223.9721   3.6600   3.5309   7.2693   4.0938   5.0856  11.3631
2019060312  C    229.1057   3.6011   4.1580   8.7268   5.8943   5.5006  14.6211
2019060313  C    217.6839   4.0923   3.1610   5.9222   4.9980   5.1709  10.9202
2019060314  CSW  239.7090   3.0272   5.1824   6.2424   1.4969   6.0018   7.7393
2019060315  CSW  218.2318   4.8257   3.8018   6.5155   3.2661   6.1434   9.7815
2019060316  CSW  210.6302   4.9897   2.9545   7.9915   3.2737   5.7988  11.2652
2019060317  CSW  228.6888   3.7754   4.2958   8.2686   1.9461   5.7190  10.2147
2019060318  C    226.5134   4.4921   4.7359   9.3351   4.6853   6.5275  14.0204
2019060319  CSW  214.7490   4.3554   3.0214   8.1085   0.0505   5.3008   8.1590
2019060320  CSW  233.9278   2.9394   4.0351   7.9868   1.3409   4.9922   9.3277
2019060321  UD   218.8002   3.5115   2.8234   5.8953  -0.2386   4.5058   5.6567
2019060322  UD   196.6573   3.7106   1.1102   5.0266   0.2610   3.8732   5.2876
2019060323  C    209.6649   3.0199   1.7201   5.8482   2.1560   3.4755   8.0041
2019060400  UD   224.0918   2.2081   2.1392   5.4315   0.0993   3.0743   5.5308
2019060401  UD   177.9190   1.5991  -0.0581   4.8083  -1.5018   1.6001   3.3064
2019060402  C    143.5386   0.5144  -0.3801   4.1360   2.9214   0.6396   7.0574
2019060403  UD   169.2537   1.0259  -0.1947   4.5744  -0.7562   1.0442   3.8182
2019060404  UD    98.3332   0.1619  -1.1051   3.5904   2.2701   1.1169   5.8605
2019060405  C     73.1817  -0.2248  -0.7437   5.2298   1.5259   0.7769   6.7556
2019060406  UD    89.3412  -0.0068  -0.5942   4.6052   0.3581   0.5943   4.9634
2019060407  UD    84.4064  -0.2678  -2.7346   5.5214  -0.6838   2.7477   4.8376
2019060408  UD    41.9897  -0.5674  -0.5107   4.8339  -0.4743   0.7634   4.3596
2019060409  C     97.0162   0.1567  -1.2731   5.1108   1.5844   1.2827   6.6952
2019060410  C    103.1346   0.2045  -0.8765   5.4316   2.2408   0.9000   7.6724
2019060411  C     80.7340  -0.2608  -1.5983   5.7460   2.3324   1.6194   8.0784
2019060412  C     79.5311  -0.3277  -1.7733   5.9102   3.9825   1.8033   9.8927
2019060413  UD   108.4436   0.3152  -0.9451   5.0211  -1.8937   0.9962   3.1274
2019060414  UD    87.0807  -0.0635  -1.2444   4.0457   0.1615   1.2461   4.2072
2019060415  UD    58.9043  -1.0842  -1.7975   4.0488  -1.5822   2.0992   2.4667
2019060416  UD   100.9875   0.3492  -1.7985   3.4084  -0.8698   1.8321   2.5386
2019060417  UD    73.6933  -0.5596  -1.9128   5.2201   0.4871   1.9930   5.7072
2019060418  UD    82.7923  -0.2616  -2.0687   2.9792  -1.5955   2.0851   1.3836
2019060419  UD    85.7923  -0.1765  -2.3988   0.9499  -5.2969   2.4053  -4.3470
2019060420  UD   108.6793   0.2902  -0.8584   3.2752  -2.0713   0.9061   1.2039
2019060421  UD    85.1229  -0.1624  -1.9035  -0.0998  -4.3086   1.9104  -4.4084
2019060422  UD   146.5516   1.2036  -0.7951   0.5866  -3.4394   1.4425  -2.8528
2019060423  UD   119.1063   0.7341  -1.3186   0.9588  -4.8488   1.5092  -3.8900
2019060500  UD   109.7348   0.6656  -1.8555   0.8814  -4.1440   1.9712  -3.2626
2019060501  UD   161.9836   3.4159  -1.1110   0.2433  -2.8108   3.5920  -2.5675
2019060502  UD   169.6912   1.9026  -0.3461   2.9633  -5.5419   1.9338  -2.5786
2019060503  UD   138.4662   1.9419  -1.7201   2.3355  -5.8082   2.5942  -3.4726
2019060504  UD   159.5030   2.7753  -1.0375   3.2874  -7.1052   2.9629  -3.8178
2019060505  UD   194.2902   1.9424   0.4948   4.0523  -2.8214   2.0044   1.2309
2019060506  UD   182.7070   1.8912   0.0894   4.4350  -4.7174   1.8933  -0.2825
2019060507  A    167.3387   3.0082  -0.6758   3.0965  -9.3892   3.0831  -6.2927
2019060508  UD   229.5255   2.3045   2.7007   4.9864  -4.7555   3.5503   0.2309
2019060509  UD   207.9894   3.0596   1.6261   2.5292  -6.1035   3.4649  -3.5743
2019060510  UD   194.3825   3.3991   0.8716   4.5200  -4.2599   3.5091   0.2601
2019060511  UD   198.1085   3.7907   1.2396   3.0471  -7.8222   3.9883  -4.7751
2019060512  UD   183.6606   4.4419   0.2842   5.3296  -5.7014   4.4510  -0.3718
2019060513  UD   163.4475   5.1531  -1.5316   4.5501  -7.5397   5.3759  -2.9896
2019060514  UD   219.7512   3.8573   3.2083   5.8471  -8.0100   5.0172  -2.1629
2019060515  UD   209.9509   2.7930   1.6094   4.7672  -5.0758   3.2235  -0.3085
2019060516  UD   213.0052   3.3549   2.1791   5.9905  -6.8208   4.0005  -0.8303
2019060517  UD   213.9519   3.2695   2.2013   6.1952  -6.7699   3.9415  -0.5747
